"For example, SSH utilities create a.",DEFENSE_EVASION
"ssh folder that’s hidden and contains the user’s known hosts and keys.",DEFENSE_EVASION
"Adversaries can use this to their advantage to hide files and folders anywhere on the system and evading a typical user or system analysis that does not incorporate investigation of hidden files.",DEFENSE_EVASION
"Adversaries may use hidden users to hide the presence of user accounts they create or modify.",DEFENSE_EVASION
"Administrators may want to hide users when there are many user accounts on a given system or if they want to hide their administrative or other management accounts from other users.",DEFENSE_EVASION
"In macOS, adversaries can create or modify a user to be hidden through manipulating plist files, folder attributes, and user attributes.",DEFENSE_EVASION
"To prevent a user from being shown on the login screen and in System Preferences, adversaries can set the userID to be under 500 and set the key value Hide500Users to TRUE in the /Library/Preferences/com.",DEFENSE_EVASION
"apple.",DEFENSE_EVASION
"loginwindow plist file.",DEFENSE_EVASION
"Display Managers are not anchored to specific distributions and may be changed by a user or adversary.",DEFENSE_EVASION
"Adversaries may use hidden windows to conceal malicious activity from the plain sight of users.",DEFENSE_EVASION
"In some cases, windows that would typically be displayed when an application carries out an operation can be hidden.",DEFENSE_EVASION
"This may be utilized by system administrators to avoid disrupting user work environments when carrying out administrative tasks.",DEFENSE_EVASION
"On Windows, there are a variety of features in scripting languages in Windows, such as [PowerShell], Jscript, and [Visual Basic] to make windows hidden.",DEFENSE_EVASION
"One example of this is powershell.",DEFENSE_EVASION
"exe -WindowStyle Hidden.",DEFENSE_EVASION
"Adversaries may use NTFS file attributes to hide their malicious data in order to evade detection.",DEFENSE_EVASION
"Every New Technology File System (NTFS) formatted partition contains a Master File Table (MFT) that maintains a record for every file/directory on the partition.",DEFENSE_EVASION
"Adversaries may attempt to hide process command-line arguments by overwriting process memory.",DEFENSE_EVASION
"Process command-line arguments are stored in the process environment block (PEB), a data structure used by Windows to store various information about/used by a process.",DEFENSE_EVASION
"The PEB includes the process command-line arguments that are referenced when executing the process.",DEFENSE_EVASION
"When a process is created, defensive tools/sensors that monitor process creations may retrieve the process arguments from the PEB.",DEFENSE_EVASION
"to manipulate or further evade process-based detections.",DEFENSE_EVASION
"Adversaries may abuse resource forks to hide malicious code or executables to evade detection and bypass security applications.",DEFENSE_EVASION
"A resource fork provides applications a structured way to store resources such as thumbnail images, menu definitions, icons, dialog boxes, and code.",DEFENSE_EVASION
"Adversaries may carry out malicious operations using a virtual instance to avoid detection.",DEFENSE_EVASION
"A wide variety of virtualization technologies exist that allow for the emulation of a computer or computing environment.",DEFENSE_EVASION
"By running malicious code inside of a virtual instance, adversaries can hide artifacts associated with their behavior from security tools that are unable to monitor activity inside the virtual instance.",DEFENSE_EVASION
"Additionally, depending on the virtual networking implementation (ex: bridged adapter), network traffic generated by the virtual instance can be difficult to trace back to the compromised host as the IP address and hostname might not match known values.",DEFENSE_EVASION
"Adversaries may hide malicious Visual Basic for Applications (VBA) payloads embedded within MS Office documents by replacing the VBA source code with benign data.",DEFENSE_EVASION
"Adversaries may execute their own malicious payloads by hijacking the way operating systems run programs.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Hijacking execution flow can be for the purposes of persistence, since this hijacked execution may reoccur over time.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may also use these mechanisms to elevate privileges or evade defenses, such as application control or other restrictions on execution.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"There are many ways an adversary may hijack the flow of execution, including by manipulating how the operating system locates programs to be executed.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"How the operating system locates libraries to be used by a program can also be intercepted.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Locations where the operating system looks for programs/resources, such as file directories and in the case of Windows the Registry, could also be poisoned to include malicious payloads.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may leverage the COR_PROFILER environment variable to hijack the execution flow of programs that load the.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"NET CLR.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"The COR_PROFILER is a.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"NET Framework feature which allows developers to specify an unmanaged (or external of.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"NET) profiling DLL to be loaded into each.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"NET process that loads the Common Language Runtime (CLR).",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"These profilers are designed to monitor, troubleshoot, and debug managed code executed by the.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"NET CLR.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking the search order used to load DLLs.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Windows systems use a common method to look for required DLLs to load into a program.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If a search order-vulnerable program is configured to run at a higher privilege level, then the adversary-controlled DLL that is loaded will also be executed at the higher level.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"In this case, the technique could be used for privilege escalation from user to administrator or SYSTEM or from administrator to SYSTEM, depending on the program.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Programs that fall victim to path hijacking may appear to behave normally because malicious DLLs may be configured to also load the legitimate DLLs they were meant to replace.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by side-loading DLLs.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Similar to [DLL Search Order Hijacking], side-loading involves hijacking which DLL a program loads.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"But rather than just planting the DLL within the search order of a program then waiting for the victim application to be invoked, adversaries may directly side-load their payloads by planting then invoking a legitimate application that executes their payload(s).",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Side-loading takes advantage of the DLL search order used by the loader by positioning both the victim application and malicious payload(s) alongside each other.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries likely use side-loading as a means of masking actions they perform under a legitimate, trusted, and potentially elevated system or software process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Benign executables used to side-load payloads may not be flagged during delivery and/or execution.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversary payloads may also be encrypted/packed or otherwise obfuscated until loaded into the memory of the trusted process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own payloads by placing a malicious dynamic library (dylib) with an expected name in a path a victim application searches at runtime.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"The dynamic loader will try to find the dylibs based on the sequential order of the search paths.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Paths to dylibs may be prefixed with @rpath, which allows developers to use relative paths to specify an array of search paths used at runtime based on the location of the executable.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Additionally, if weak linking is used, such as the LC_LOAD_WEAK_DYLIB function, an application will still execute even if an expected dylib is not present.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Weak linking enables developers to run an application on multiple macOS versions as new APIs are added.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may gain execution by inserting malicious dylibs with the name of the missing dylib in the identified path.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking environment variables the dynamic linker uses to load shared libraries.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"During the execution preparation phase of a program, the dynamic linker loads specified absolute paths of shared libraries from environment variables and files, such as LD_PRELOAD on Linux or DYLD_INSERT_LIBRARIES on macOS.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Libraries specified in environment variables are loaded first, taking precedence over system libraries with the same function name.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking the binaries used by an installer.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"These processes may automatically execute specific binaries as part of their functionality or to perform other actions.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If the permissions on the file system directory containing a target binary, or permissions on the binary itself, are improperly set, then the target binary may be overwritten with another binary using user-level permissions and executed by the original process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If the original process and thread are running under a higher permissions level, then the replaced binary will also execute under higher-level permissions, which could include SYSTEM.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Another variation of this technique can be performed by taking advantage of a weakness that is common in executable, self-extracting installers.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"During the installation process, it is common for installers to use a subdirectory within the %TEMP% directory to unpack binaries such as DLLs, EXEs, or other payloads.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"When installers create subdirectories and files they often do not set appropriate permissions to restrict write access, which allows for execution of untrusted code placed in the subdirectories or overwriting of binaries used in the installation process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"This behavior is related to and may take advantage of [DLL Search Order Hijacking].",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may use this technique to replace legitimate binaries with malicious ones as a means of executing code at a higher permissions level.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Some installers may also require elevated privileges that will result in privilege escalation when executing adversary controlled code.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"This behavior is related to [Bypass User Account Control].",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Several examples of this weakness in existing common installers have been reported to software vendors.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"then this technique can also be used for persistence.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may abuse the KernelCallbackTable of a process to hijack its execution flow in order to run their own payloads.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Use of the KernelCallbackTable to hijack execution flow may evade detection from security products since the execution can be masked under a legitimate process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking environment variables used to load libraries.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may place a program in an earlier entry in the list of directories stored in the PATH environment variable, which Windows will then execute when it searches sequentially through that PATH listing in search of the binary that was called from a script or the command line.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"The PATH environment variable contains a list of directories.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Certain methods of executing a program (namely using cmd.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"exe or the command-line) rely solely on the PATH environment variable to determine the locations that are searched for a program when the path for the program is not given.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If any directories are listed in the PATH environment variable before the Windows directory, %SystemRoot%\system32 (e.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
", C:\Windows\system32), a program may be placed in the preceding directory that is named the same as a Windows program (such as cmd, PowerShell, or Python), which will be executed when that command is executed from a script or command-line.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"For example, if C:\example path precedes C:\Windows\system32 is in the PATH environment variable, a program that is named net.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"exe and placed in C:\example path will be called instead of the Windows system ""net"" when ""net"" is executed from the command-line.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking the search order used to load other programs.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Because some programs do not call other programs using the full path, adversaries may place their own file in the directory where the calling program is located, causing the operating system to launch their malicious software at the request of the calling program.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Search order hijacking occurs when an adversary abuses the order in which Windows searches for programs that are not given a path.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Unlike [DLL Search Order Hijacking], the search order differs depending on the method that is used to execute the program.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking vulnerable file path references.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries can take advantage of paths that lack surrounding quotations by placing an executable in a higher level directory within the path, so that Windows will choose the adversary's executable to launch.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Service paths   This technique can be used for persistence if executables are called on a regular basis, as well as privilege escalation if intercepted executables are started by a higher privileged process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking the binaries used by services.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may use flaws in the permissions of Windows services to replace the binary that is executed upon service start.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"These service processes may automatically execute specific binaries as part of their functionality or to perform other actions.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If the permissions on the file system directory containing a target binary, or permissions on the binary itself are improperly set, then the target binary may be overwritten with another binary using user-level permissions and executed by the original process.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If the original process and thread are running under a higher permissions level, then the replaced binary will also execute under higher-level permissions, which could include SYSTEM.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may use this technique to replace legitimate binaries with malicious ones as a means of executing code at a higher permissions level.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"If the executing process is set to run at a specific time or during a certain event (e.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
", system bootup) then this technique can also be used for persistence.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may execute their own malicious payloads by hijacking the Registry entries used by services.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may use flaws in the permissions for Registry keys related to services to redirect from the originally specified executable to one that they control, in order to launch their own code when a service starts.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Windows stores local service configuration information in the Registry under HKLM\SYSTEM\CurrentControlSet\Services.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"The information stored under a service's Registry keys can be manipulated to modify a service's execution parameters through tools such as the service controller, sc.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"exe,  [PowerShell], or [Reg].",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Access to Registry keys is controlled through access control lists and user permissions.",DEFENSE_EVASION,PERSISTENCE,PRIVILEGE_ESCALATION
"Adversaries may maliciously modify components of a victim environment in order to hinder or disable defensive mechanisms.",DEFENSE_EVASION
"This not only involves impairing preventative defenses, such as firewalls and anti-virus, but also detection capabilities that defenders can use to audit activity and identify malicious behavior.",DEFENSE_EVASION
"This may also span both native defenses as well as supplemental capabilities installed by users and administrators.",DEFENSE_EVASION
"Adversaries could also target event aggregation and analysis mechanisms, or otherwise disrupt these procedures by altering other system components.",DEFENSE_EVASION
"An adversary may disable cloud logging capabilities and integrations to limit what data is collected on their activities and avoid detection.",DEFENSE_EVASION
"Cloud environments allow for collection and analysis of audit and application logs that provide insight into what activities a user does within the environment.",DEFENSE_EVASION
"If an adversary has sufficient permissions, they can disable logging to avoid detection of their activities.",DEFENSE_EVASION
"For example, in AWS an adversary may disable CloudWatch/CloudTrail integrations prior to conducting further malicious activity.",DEFENSE_EVASION
"Adversaries may disable Windows event logging to limit data that can be leveraged for detections and audits.",DEFENSE_EVASION
"Windows event logs record user and system activity such as login attempts, process creation, and much more.",DEFENSE_EVASION
"By disabling Windows event logging, adversaries can operate while leaving less evidence of a compromise behind.",DEFENSE_EVASION
"Adversaries may disable or modify a firewall within a cloud environment to bypass controls that limit access to cloud resources.",DEFENSE_EVASION
"Cloud firewalls are separate from system firewalls that are described in [Disable or Modify System Firewall].",DEFENSE_EVASION
"Cloud environments typically utilize restrictive security groups and firewall rules that only allow network activity from trusted IP addresses via expected ports and protocols.",DEFENSE_EVASION
"An adversary may introduce new firewall rules or policies to allow access into a victim cloud environment.",DEFENSE_EVASION
"For example, an adversary may use a script or utility that creates new ingress rules in existing security groups to allow any TCP/IP connectivity.",DEFENSE_EVASION
"Modifying or disabling a cloud firewall may enable adversary C2 communications, lateral movement, and/or data exfiltration that would otherwise not be allowed.",DEFENSE_EVASION
"Adversaries may disable or modify system firewalls in order to bypass controls limiting network usage.",DEFENSE_EVASION
"Changes could be disabling the entire mechanism as well as adding, deleting, or modifying particular rules.",DEFENSE_EVASION
"This can be done numerous ways depending on the operating system, including via command-line, editing Windows Registry keys, and Windows Control Panel.",DEFENSE_EVASION
"Modifying or disabling a system firewall may enable adversary C2 communications, lateral movement, and/or data exfiltration that would otherwise not be allowed.",DEFENSE_EVASION
"Adversaries may modify and/or disable security tools to avoid possible detection of their malware/tools and activities.",DEFENSE_EVASION
"This may take the many forms, such as killing security software processes or services, modifying / deleting Registry keys or configuration files so that tools do not operate properly, or other methods to interfere with security tools scanning or reporting information.",DEFENSE_EVASION
"Adversaries may also tamper with artifacts deployed and utilized by security tools.",DEFENSE_EVASION
"Security tools may make dynamic changes to system components in order to maintain visibility into specific events.",DEFENSE_EVASION
"For example, security products may load their own modules and/or modify those loaded by processes to facilitate data collection.",DEFENSE_EVASION
"Similar to [Indicator Blocking], adversaries may unhook or otherwise modify these features added by tools (especially those that exist in userland or are otherwise potentially accessible to adversaries) to avoid detection.",DEFENSE_EVASION
"Adversaries may downgrade or use a version of system features that may be outdated, vulnerable, and/or does not support updated security controls such as logging.",DEFENSE_EVASION
"For example, [PowerShell] versions 5+ includes Script Block Logging (SBL) which can record executed script content.",DEFENSE_EVASION
"However, adversaries may attempt to execute a previous version of PowerShell that does not support SBL with the intent to [Impair Defenses] while running malicious scripts that may have otherwise been detected.",DEFENSE_EVASION
"Adversaries may impair command history logging to hide commands they run on a compromised system.",DEFENSE_EVASION
"Various command interpreters keep track of the commands users type in their terminal so that users can retrace what they've done.",DEFENSE_EVASION
"On Linux and macOS, command history is tracked in a file pointed to by the environment variable HISTFILE.",DEFENSE_EVASION
"When a user logs off a system, this information is flushed to a file in the user's home directory called ~/.",DEFENSE_EVASION
"bash_history.",DEFENSE_EVASION
"The HISTCONTROL environment variable keeps track of what should be saved by the history command and eventually into the ~/.",DEFENSE_EVASION
"bash_history file when a user logs out.",DEFENSE_EVASION
"HISTCONTROL does not exist by default on macOS, but can be set by the user and will be respected.",DEFENSE_EVASION
"Adversaries may clear the history environment variable (unset HISTFILE) or set the command history size to zero (export HISTFILESIZE=0) to prevent logging of commands.",DEFENSE_EVASION
"Additionally, HISTCONTROL can be configured to ignore commands that start with a space by simply setting it to ""ignorespace"".",DEFENSE_EVASION
"HISTCONTROL can also be set to ignore duplicate commands by setting it to ""ignoredups"".",DEFENSE_EVASION
"In some Linux systems, this is set by default to ""ignoreboth"" which covers both of the previous examples.",DEFENSE_EVASION
"This means that “ ls” will not be saved, but “ls” would be saved by history.",DEFENSE_EVASION
"Adversaries can abuse this to operate without leaving traces by simply prepending a space to all of their terminal commands.",DEFENSE_EVASION
"On Windows systems, the PSReadLine module tracks commands used in all PowerShell sessions and writes them to a file ($env:APPDATA\Microsoft\Windows\PowerShell\PSReadLine\ConsoleHost_history.",DEFENSE_EVASION
"txt by default).",DEFENSE_EVASION
"Adversaries may change where these logs are saved using Set-PSReadLineOption -HistorySavePath {File Path}.",DEFENSE_EVASION
"This will cause ConsoleHost_history.",DEFENSE_EVASION
"txt to stop receiving logs.",DEFENSE_EVASION
"Additionally, it is possible to turn off logging to this file using the PowerShell command Set-PSReadlineOption -HistorySaveStyle SaveNothing.",DEFENSE_EVASION
"on network devices to disable historical command logging.",DEFENSE_EVASION
"An adversary may attempt to block indicators or events typically captured by sensors from being gathered and analyzed.",DEFENSE_EVASION
"This could include maliciously redirecting  products.",DEFENSE_EVASION
"Adversaries may abuse Windows safe mode to disable endpoint defenses.",DEFENSE_EVASION
"Safe mode starts up the Windows operating system with a limited set of drivers and services.",DEFENSE_EVASION
"Third-party security software such as endpoint detection and response (EDR) tools may not start after booting Windows in safe mode.",DEFENSE_EVASION
"There are two versions of safe mode: Safe Mode and Safe Mode with Networking.",DEFENSE_EVASION
"It is possible to start additional services after a safe mode boot.",DEFENSE_EVASION
"Adversaries may implant cloud or container images with malicious code to establish persistence after gaining access to an environment.",PERSISTENCE
"Amazon Web Services (AWS) Amazon Machine Images (AMIs), Google Cloud Platform (GCP) Images, and Azure Images as well as popular container runtimes such as Docker can be implanted or backdoored.",PERSISTENCE
"Unlike [Upload Malware], this technique focuses on adversaries implanting an image in a registry within a victim’s environment.",PERSISTENCE
"Depending on how the infrastructure is provisioned, this could provide persistent access if the infrastructure provisioning tool is instructed to always use the latest image.",PERSISTENCE
"Adversaries may delete or modify artifacts generated on a host system to remove evidence of their presence or hinder defenses.",DEFENSE_EVASION
"Various artifacts may be created by an adversary or something that can be attributed to an adversary’s actions.",DEFENSE_EVASION
"Typically these artifacts are used as defensive indicators related to monitored events, such as strings from downloaded files, logs that are generated from user actions, and other data analyzed by defenders.",DEFENSE_EVASION
"Location, format, and type of artifact (such as command or login history) are often specific to each platform.",DEFENSE_EVASION
"Removal of these indicators may interfere with event collection, reporting, or other processes used to detect intrusion activity.",DEFENSE_EVASION
"This may compromise the integrity of security solutions by causing notable events to go unreported.",DEFENSE_EVASION
"This activity may also impede forensic analysis and incident response, due to lack of sufficient data to determine what occurred.",DEFENSE_EVASION
"In addition to clearing system logs, an adversary may clear the command history of a compromised account to conceal the actions undertaken during an intrusion.",DEFENSE_EVASION
"Various command interpreters keep track of the commands users type in their terminal so that users can retrace what they've done.",DEFENSE_EVASION
"On Linux and macOS, these command histories can be accessed in a few different ways.",DEFENSE_EVASION
"While logged in, this command history is tracked in a file pointed to by the environment variable HISTFILE.",DEFENSE_EVASION
"When a user logs off a system, this information is flushed to a file in the user's home directory called ~/.",DEFENSE_EVASION
"bash_history.",DEFENSE_EVASION
"The benefit of this is that it allows users to go back to commands they've used before in different sessions.",DEFENSE_EVASION
"Adversaries may delete their commands from these logs by manually clearing the history (history -c) or deleting the bash history file rm ~/.",DEFENSE_EVASION
"bash_history.",DEFENSE_EVASION
"Adversaries may also leverage a [Network Device CLI] on network devices to clear command history data.",DEFENSE_EVASION
"Adversaries may clear system logs to hide evidence of an intrusion.",DEFENSE_EVASION
"macOS and Linux both keep track of system or user-initiated actions via system logs.",DEFENSE_EVASION
"The majority of native system logging is stored under the /var/log/ directory.",DEFENSE_EVASION
"Subfolders in this directory categorize logs by their related functions, such as:  * /var/log/messages:: General and system-related messages * /var/log/secure or /var/log/auth.",DEFENSE_EVASION
"log: Authentication logs * /var/log/utmp or /var/log/wtmp: Login records * /var/log/kern.",DEFENSE_EVASION
"log: Kernel logs * /var/log/cron.",DEFENSE_EVASION
"log: Crond logs * /var/log/maillog: Mail server logs * /var/log/httpd/: Web server access and error logs.",DEFENSE_EVASION
"Adversaries may clear Windows Event Logs to hide the activity of an intrusion.",DEFENSE_EVASION
"Windows Event Logs are a record of a computer's alerts and notifications.",DEFENSE_EVASION
"There are three system-defined sources of events: System, Application, and Security, with five event types: Error, Warning, Information, Success Audit, and Failure Audit.",DEFENSE_EVASION
"The event logs can be cleared with the following utility commands:  * wevtutil cl system * wevtutil cl application * wevtutil cl security  These logs may also be cleared through other mechanisms, such as the event viewer GUI or [PowerShell].",DEFENSE_EVASION
"Adversaries may delete files left behind by the actions of their intrusion activity.",DEFENSE_EVASION
"Malware, tools, or other non-native files dropped or created on a system by an adversary (ex: [Ingress Tool Transfer]) may leave traces to indicate to what was done within a network and how.",DEFENSE_EVASION
"Removal of these files can occur during an intrusion, or as part of a post-intrusion process to minimize the adversary's footprint.",DEFENSE_EVASION
"There are tools available from the host operating system to perform cleanup, but adversaries may use other tools as well.",DEFENSE_EVASION
"functions include del on Windows and rm or unlink on Linux and macOS.",DEFENSE_EVASION
"Adversaries may remove share connections that are no longer useful in order to clean up traces of their operation.",DEFENSE_EVASION
"Windows shared drive and [SMB/Windows Admin Shares] connections can be removed when no longer needed.",DEFENSE_EVASION
"[Net] is an example utility that can be used to remove network share connections with the net use \\system\share /delete command.",DEFENSE_EVASION
"Adversaries may modify file time attributes to hide new or changes to existing files.",DEFENSE_EVASION
"Timestomping is a technique that modifies the timestamps of a file (the modify, access, create, and change times), often to mimic files that are in the same folder.",DEFENSE_EVASION
"This is done, for example, on files that have been modified or created by the adversary so that they do not appear conspicuous to forensic investigators or file analysis tools.",DEFENSE_EVASION
"Timestomping may be used along with file name [Masquerading] to hide malware and tools.",DEFENSE_EVASION
"Adversaries may abuse utilities that allow for command execution to bypass security restrictions that limit the use of command-line interpreters.",DEFENSE_EVASION
"Various Windows utilities may be used to execute commands, possibly without invoking [cmd].",DEFENSE_EVASION
"For example, [Forfiles], the Program Compatibility Assistant (pcalua.",DEFENSE_EVASION
"exe), components of the Windows Subsystem for Linux (WSL), as well as other utilities may invoke the execution of programs and commands from a [Command and Scripting Interpreter], Run window, or via scripts.",DEFENSE_EVASION
"or file extensions more commonly associated with malicious payloads.",DEFENSE_EVASION
"Adversaries may transfer tools or other files from an external system into a compromised environment.",COMMAND_AND_CONTROL
"Tools or files may be copied from an external adversary-controlled system to the victim network through the command and control channel or through alternate protocols such as [ftp].",COMMAND_AND_CONTROL
"Once present, adversaries may also transfer/spread tools between victim devices within a compromised environment (i.",COMMAND_AND_CONTROL
"[Lateral Tool Transfer]).",COMMAND_AND_CONTROL
"Files can also be transferred using various [Web Service]s as well as native or otherwise present tools on the victim system.",COMMAND_AND_CONTROL
"Adversaries may delete or remove built-in operating system data and turn off services designed to aid in the recovery of a corrupted system to prevent recovery.",IMPACT
"can be used to delete volume shadow copies - wmic shadowcopy delete * wbadmin.",IMPACT
"exe can be used to delete the Windows Backup Catalog - wbadmin.",IMPACT
"exe delete catalog -quiet * bcdedit.",IMPACT
"exe can be used to disable automatic Windows recovery features by modifying boot configuration data - bcdedit.",IMPACT
"exe /set {default} bootstatuspolicy ignoreallfailures & bcdedit /set {default} recoveryenabled no.",IMPACT
"Adversaries may use methods of capturing user input to obtain credentials or collect information.",COLLECTION,CREDENTIAL_ACCESS
"During normal system usage, users often provide credentials to various different locations, such as login pages/portals or system dialog boxes.",COLLECTION,CREDENTIAL_ACCESS
"Input capture mechanisms may be transparent to the user (e.",COLLECTION,CREDENTIAL_ACCESS
"[Credential API Hooking]) or rely on deceiving the user into providing input into what they believe to be a genuine service (e.",COLLECTION,CREDENTIAL_ACCESS
"[Web Portal Capture]).",COLLECTION,CREDENTIAL_ACCESS
"Adversaries may hook into Windows application programming interface (API) functions to collect user credentials.",COLLECTION,CREDENTIAL_ACCESS
"Malicious hooking mechanisms may capture API calls that include parameters that reveal user authentication credentials.",COLLECTION,CREDENTIAL_ACCESS
"Adversaries may mimic common operating system GUI components to prompt users for credentials with a seemingly legitimate prompt.",COLLECTION,CREDENTIAL_ACCESS
"When programs are executed that need additional privileges than are present in the current user context, it is common for the operating system to prompt the user for proper credentials to authorize the elevated privileges for the task (ex: [Bypass User Account Control]).",COLLECTION,CREDENTIAL_ACCESS
